code,name,description,unit_code,unit_name,unit_sigla,is_active
03021213,"Medallones (rodajas, «steak»)*","Medallones (rodajas, «steak»)*",6,KILOGRAMO NETO,KN,true
03021219,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03021221,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03021222,Descabezados y eviscerados («HG»),Descabezados y eviscerados («HG»),6,KILOGRAMO NETO,KN,true
03021223,"Medallones (rodajas, «steak»)*","Medallones (rodajas, «steak»)*",6,KILOGRAMO NETO,KN,true
03021229,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03021900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03022100,"Halibut (fletán) (Reinhardtius hippoglossoides,Hippoglossus hippoglossus, Hippoglossus stenolepis)","Halibut (fletán) (Reinhardtius hippoglossoides,Hippoglossus hippoglossus, Hippoglossus stenolepis)",6,KILOGRAMO NETO,KN,true
03022200,Sollas (Pleuronectes platessa),Sollas (Pleuronectes platessa),6,KILOGRAMO NETO,KN,true
03022300,Lenguados (Solea spp.),Lenguados (Solea spp.),6,KILOGRAMO NETO,KN,true
03022911,Entero,Entero,6,KILOGRAMO NETO,KN,true
03022912,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03022919,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03022921,Entero,Entero,6,KILOGRAMO NETO,KN,true
03022922,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03022929,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03022990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03023110,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03023120,Descabezados y eviscerados («HG»),Descabezados y eviscerados («HG»),6,KILOGRAMO NETO,KN,true
03023190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03023200,Atunes de aleta amarilla (rabiles) (Thunnus albacares),Atunes de aleta amarilla (rabiles) (Thunnus albacares),6,KILOGRAMO NETO,KN,true
03023300,Listados o bonitos de vientre rayado,Listados o bonitos de vientre rayado,6,KILOGRAMO NETO,KN,true
03023400,Patudos o atunes ojo grande (Thunnus obesus),Patudos o atunes ojo grande (Thunnus obesus),6,KILOGRAMO NETO,KN,true
03023500,Atunes comunes o de aleta azul (Thunnus thynnus),Atunes comunes o de aleta azul (Thunnus thynnus),6,KILOGRAMO NETO,KN,true
03023600,Atunes del sur (Thunnus maccoyii),Atunes del sur (Thunnus maccoyii),6,KILOGRAMO NETO,KN,true
03023900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03024000,"Arenques (Clupea harengus, Clupea pallasii), excepto los hígados, huevas y lechas","Arenques (Clupea harengus, Clupea pallasii), excepto los hígados, huevas y lechas",6,KILOGRAMO NETO,KN,true
03025000,"Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus),excepto los hígados, huevas y lechas","Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus),excepto los hígados, huevas y lechas",6,KILOGRAMO NETO,KN,true
03026111,Enteras,Enteras,6,KILOGRAMO NETO,KN,true
03026112,Descabezadas y evisceradas («HG»),Descabezadas y evisceradas («HG»),6,KILOGRAMO NETO,KN,true
03026119,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03026190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03026200,Eglefinos (Melanogrammus aeglefinus),Eglefinos (Melanogrammus aeglefinus),6,KILOGRAMO NETO,KN,true
03026300,Carboneros (Pollachius virens),Carboneros (Pollachius virens),6,KILOGRAMO NETO,KN,true
03026400,"Caballas (Scomber scombrus, Scomber australasicus,Scomber japonicus)","Caballas (Scomber scombrus, Scomber australasicus,Scomber japonicus)",6,KILOGRAMO NETO,KN,true
03026510,Tiburón (Marrajo)(Isurus oxyrinchus) y azulejo (Prionace glauca),Tiburón (Marrajo)(Isurus oxyrinchus) y azulejo (Prionace glauca),6,KILOGRAMO NETO,KN,true
03026590,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03026600,Anguilas (Anguilla spp.),Anguilas (Anguilla spp.),6,KILOGRAMO NETO,KN,true
03026710,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03026720,"Descabezados y eviscerados (""HG"")","Descabezados y eviscerados (""HG"")",6,KILOGRAMO NETO,KN,true
03026790,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03026811,Entero,Entero,6,KILOGRAMO NETO,KN,true
03026812,"Descabezado y eviscerado (""HG"")","Descabezado y eviscerado (""HG"")",6,KILOGRAMO NETO,KN,true
03026819,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03026890,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03026921,"Merluza común (Merluccius gayi gayi), entera","Merluza común (Merluccius gayi gayi), entera",6,KILOGRAMO NETO,KN,true
03026922,"Merluza común (Merluccius gayi gayi), descabezada y eviscerada («HG»)","Merluza común (Merluccius gayi gayi), descabezada y eviscerada («HG»)",6,KILOGRAMO NETO,KN,true
03026923,"Merluza del sur (Merluccius australis), entera","Merluza del sur (Merluccius australis), entera",6,KILOGRAMO NETO,KN,true
03026924,"Merluza del sur (Merluccius australis), descabezada y eviscerada («HG»)","Merluza del sur (Merluccius australis), descabezada y eviscerada («HG»)",6,KILOGRAMO NETO,KN,true
03026929,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03026931,Entero,Entero,6,KILOGRAMO NETO,KN,true
03026932,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03026939,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03026940,Corvina (Cilus gilberti),Corvina (Cilus gilberti),6,KILOGRAMO NETO,KN,true
03026951,Entera,Entera,6,KILOGRAMO NETO,KN,true
03026952,Descabezada y eviscerada («HG»),Descabezada y eviscerada («HG»),6,KILOGRAMO NETO,KN,true
03026959,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03026961,Entera,Entera,6,KILOGRAMO NETO,KN,true
03026962,Descabezada y eviscerada («HG»),Descabezada y eviscerada («HG»),6,KILOGRAMO NETO,KN,true
03026969,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03026981,"Congrio dorado (Genypterus blacodes), entero","Congrio dorado (Genypterus blacodes), entero",6,KILOGRAMO NETO,KN,true
03026982,"Congrio dorado (Genypterus blacodes), descabezado y eviscerado («HG»)","Congrio dorado (Genypterus blacodes), descabezado y eviscerado («HG»)",6,KILOGRAMO NETO,KN,true
03026983,"Los demás congrios (Genypterus chilensis) (Genypterus maculatus), enteros","Los demás congrios (Genypterus chilensis) (Genypterus maculatus), enteros",6,KILOGRAMO NETO,KN,true
03026984,"Los demás congrios (Genypterus chilensis) (Genypterus maculatus), descabezados y eviscerados («HG»)","Los demás congrios (Genypterus chilensis) (Genypterus maculatus), descabezados y eviscerados («HG»)",6,KILOGRAMO NETO,KN,true
03026989,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03026991,"Esturión blanco (Acipenser transmontanus) y esturión de Siberia (Acipenser baeri), entero","Esturión blanco (Acipenser transmontanus) y esturión de Siberia (Acipenser baeri), entero",6,KILOGRAMO NETO,KN,true
03026992,"Esturión blanco (Acipenser transmontanus) y esturión de Siberia (Acipenser baeri), descabezado y evi","Esturión blanco (Acipenser transmontanus) y esturión de Siberia (Acipenser baeri), descabezado y eviscerado («HG»)",6,KILOGRAMO NETO,KN,true
03026993,"Merluza de cola (Macruronus magellanicus), entera","Merluza de cola (Macruronus magellanicus), entera",6,KILOGRAMO NETO,KN,true
03026994,"Merluza de cola (Macruronus magellanicus), descabezada y eviscerada («HG»)","Merluza de cola (Macruronus magellanicus), descabezada y eviscerada («HG»)",6,KILOGRAMO NETO,KN,true
03026995,"Merluza de tres aletas (Micromesistius australis), entera","Merluza de tres aletas (Micromesistius australis), entera",6,KILOGRAMO NETO,KN,true
03026996,"Merluza de tres aletas (Micromesistius australis), descabezada y eviscerada («HG»)","Merluza de tres aletas (Micromesistius australis), descabezada y eviscerada («HG»)",6,KILOGRAMO NETO,KN,true
03026999,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03027000,"Hígados, huevas y lechas","Hígados, huevas y lechas",6,KILOGRAMO NETO,KN,true
03031110,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03031120,Descabezados y eviscerados («HG»),Descabezados y eviscerados («HG»),6,KILOGRAMO NETO,KN,true
03031130,"Medallones (rodajas, «steak»)*","Medallones (rodajas, «steak»)*",6,KILOGRAMO NETO,KN,true
03031140,"Belly (harami, harasu)*","Belly (harami, harasu)*",6,KILOGRAMO NETO,KN,true
03031190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03031910,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03031920,Descabezados y eviscerados («HG»),Descabezados y eviscerados («HG»),6,KILOGRAMO NETO,KN,true
03031930,"Medallones (rodajas, «steak»)*","Medallones (rodajas, «steak»)*",6,KILOGRAMO NETO,KN,true
03031940,"Belly (harami, harasu)*","Belly (harami, harasu)*",6,KILOGRAMO NETO,KN,true
03031990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03032110,Enteras,Enteras,6,KILOGRAMO NETO,KN,true
03032120,Descabezadas y evisceradas («HG»),Descabezadas y evisceradas («HG»),6,KILOGRAMO NETO,KN,true
03032140,"Medallones (rodajas, «steak»)*","Medallones (rodajas, «steak»)*",6,KILOGRAMO NETO,KN,true
03032150,"Belly (harami, harasu)*","Belly (harami, harasu)*",6,KILOGRAMO NETO,KN,true
03032190,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03032210,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03032220,Descabezados y eviscerados («HG»),Descabezados y eviscerados («HG»),6,KILOGRAMO NETO,KN,true
03032230,"Medallones (rodajas, «steak»)*","Medallones (rodajas, «steak»)*",6,KILOGRAMO NETO,KN,true
03032240,"Belly (harami, harasu)*","Belly (harami, harasu)*",6,KILOGRAMO NETO,KN,true
03032290,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03032900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03033100,"Halibut (fletán) (Reinhardtius hippoglossoides,Hippoglossus hippoglossus, Hippoglossus stenolepis)","Halibut (fletán) (Reinhardtius hippoglossoides,Hippoglossus hippoglossus, Hippoglossus stenolepis)",6,KILOGRAMO NETO,KN,true
03033200,Sollas (Pleuronectes platessa),Sollas (Pleuronectes platessa),6,KILOGRAMO NETO,KN,true
03033300,Lenguados (Solea spp.),Lenguados (Solea spp.),6,KILOGRAMO NETO,KN,true
03033911,Entero,Entero,6,KILOGRAMO NETO,KN,true
03033912,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03033919,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03033921,Entero,Entero,6,KILOGRAMO NETO,KN,true
03033922,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03033929,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03033990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03034110,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03034120,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03034190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03034200,Atunes de aleta amarilla (rabiles) (Thunnus albacares),Atunes de aleta amarilla (rabiles) (Thunnus albacares),6,KILOGRAMO NETO,KN,true
03034300,Listados o bonitos de vientre rayado,Listados o bonitos de vientre rayado,6,KILOGRAMO NETO,KN,true
03034400,Patudos o atunes ojo grande (Thunnus obesus),Patudos o atunes ojo grande (Thunnus obesus),6,KILOGRAMO NETO,KN,true
03034500,Atunes comunes o de aleta azul (Thunnus thynnus),Atunes comunes o de aleta azul (Thunnus thynnus),6,KILOGRAMO NETO,KN,true
03034600,Atunes del sur (Thunnus maccoyii),Atunes del sur (Thunnus maccoyii),6,KILOGRAMO NETO,KN,true
03034900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03035100,"Arenques (Clupea harengus, Clupea pallasii)","Arenques (Clupea harengus, Clupea pallasii)",6,KILOGRAMO NETO,KN,true
03035200,"Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)",6,KILOGRAMO NETO,KN,true
03036110,Enteros,Enteros,6,KILOGRAMO NETO,KN,true
03036120,"Descabezados y eviscerados (""HG"")","Descabezados y eviscerados (""HG"")",6,KILOGRAMO NETO,KN,true
03036190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03036211,Entero,Entero,6,KILOGRAMO NETO,KN,true
03036212,"Descabezado y eviscerado (""HG"")","Descabezado y eviscerado (""HG"")",6,KILOGRAMO NETO,KN,true
03036219,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03036290,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037111,Entera,Entera,6,KILOGRAMO NETO,KN,true
03037112,Descabezadas y evisceradas («HG»),Descabezadas y evisceradas («HG»),6,KILOGRAMO NETO,KN,true
03037119,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03037200,Eglefinos (Melanogrammus aeglefinus),Eglefinos (Melanogrammus aeglefinus),6,KILOGRAMO NETO,KN,true
03037300,Carboneros (Pollachius virens),Carboneros (Pollachius virens),6,KILOGRAMO NETO,KN,true
03037411,Entero,Entero,6,KILOGRAMO NETO,KN,true
03037419,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03037490,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03037510,Tiburón (Marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),Tiburón (Marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),6,KILOGRAMO NETO,KN,true
03037590,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03037600,Anguilas (Anguilla spp.),Anguilas (Anguilla spp.),6,KILOGRAMO NETO,KN,true
03037700,"Róbalos (Dicentrarchus labrax, Dicentrarchus punctatus)","Róbalos (Dicentrarchus labrax, Dicentrarchus punctatus)",6,KILOGRAMO NETO,KN,true
03037811,Entera,Entera,6,KILOGRAMO NETO,KN,true
03037812,Descabezada y eviscerada («HG»),Descabezada y eviscerada («HG»),6,KILOGRAMO NETO,KN,true
03037819,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037821,Entera,Entera,6,KILOGRAMO NETO,KN,true
03037822,Descabezada y eviscerada («HG»),Descabezada y eviscerada («HG»),6,KILOGRAMO NETO,KN,true
03037829,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037890,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037921,Entero,Entero,6,KILOGRAMO NETO,KN,true
03037922,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03037929,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03037931,"Congrio dorado (Genypterus blacodes), entero","Congrio dorado (Genypterus blacodes), entero",6,KILOGRAMO NETO,KN,true
03037932,"Congrio dorado (Genypterus blacodes), descabezado y eviscerado («HG»)","Congrio dorado (Genypterus blacodes), descabezado y eviscerado («HG»)",6,KILOGRAMO NETO,KN,true
03037933,Los demás congrios enteros,Los demás congrios enteros,6,KILOGRAMO NETO,KN,true
03037934,"Los demás congrios, descabezados y eviscerados («HG»)","Los demás congrios, descabezados y eviscerados («HG»)",6,KILOGRAMO NETO,KN,true
03037935,"Cojinova (Seriolella violacea), (Seriolella caerulea), (seriolellapunctata), entera","Cojinova (Seriolella violacea), (Seriolella caerulea), (seriolellapunctata), entera",6,KILOGRAMO NETO,KN,true
03037936,"Cojinova (Seriolella violacea), (Seriolella caerulea), (Seriolella punctata), descabezada y eviscera","Cojinova (Seriolella violacea), (Seriolella caerulea), (Seriolella punctata), descabezada y eviscerada («HG»)",6,KILOGRAMO NETO,KN,true
03037937,"Brótula (Salilota australis), entera","Brótula (Salilota australis), entera",6,KILOGRAMO NETO,KN,true
03037938,"Brótula (Salilota australis), descabezada y eviscerada (""HG"")","Brótula (Salilota australis), descabezada y eviscerada (""HG"")",6,KILOGRAMO NETO,KN,true
03037939,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03037940,Corvina (Cilus gilberti),Corvina (Cilus gilberti),6,KILOGRAMO NETO,KN,true
03037951,Entera,Entera,6,KILOGRAMO NETO,KN,true
03037952,Descabezada y eviscerada («HG»),Descabezada y eviscerada («HG»),6,KILOGRAMO NETO,KN,true
03037959,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037960,Mantarraya (Raja spp.),Mantarraya (Raja spp.),6,KILOGRAMO NETO,KN,true
03037971,Entera,Entera,6,KILOGRAMO NETO,KN,true
03037972,Descabezada y eviscerada («HG»),Descabezada y eviscerada («HG»),6,KILOGRAMO NETO,KN,true
03037979,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037984,Entero,Entero,6,KILOGRAMO NETO,KN,true
03037985,Descabezado y eviscerado («HG»),Descabezado y eviscerado («HG»),6,KILOGRAMO NETO,KN,true
03037988,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03037991,"Alfonsino (Beryx splendens), entero","Alfonsino (Beryx splendens), entero",6,KILOGRAMO NETO,KN,true
03037992,"Orange roughy (Hoplothethus atlanticus), entero","Orange roughy (Hoplothethus atlanticus), entero",6,KILOGRAMO NETO,KN,true
03037993,"Merluza de cola (Macruronus magellanicus), entera","Merluza de cola (Macruronus magellanicus), entera",6,KILOGRAMO NETO,KN,true
03037994,"Merluza de tres aletas (Micromesistius australis), entera","Merluza de tres aletas (Micromesistius australis), entera",6,KILOGRAMO NETO,KN,true
03037995,"Merluza de tres aletas (Micromesistius australis), descabezada y eviscerada «HG»","Merluza de tres aletas (Micromesistius australis), descabezada y eviscerada «HG»",6,KILOGRAMO NETO,KN,true
03037996,"Besugo (Epigonus crassicaudus), descabezado y eviscerado (HG)","Besugo (Epigonus crassicaudus), descabezado y eviscerado (HG)",6,KILOGRAMO NETO,KN,true
03037997,"Draco rayado (Champsocephalus gunnari), entero","Draco rayado (Champsocephalus gunnari), entero",6,KILOGRAMO NETO,KN,true
03037998,Mahi-mahi (Coryphaena hippurus),Mahi-mahi (Coryphaena hippurus),6,KILOGRAMO NETO,KN,true
03037999,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03038010,"De salmones del Pacífico, del Atlántico y del Danubio","De salmones del Pacífico, del Atlántico y del Danubio",6,KILOGRAMO NETO,KN,true
03038020,De truchas,De truchas,6,KILOGRAMO NETO,KN,true
03038030,De merluza (Merluccius spp.),De merluza (Merluccius spp.),6,KILOGRAMO NETO,KN,true
03038090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03041110,Filetes,Filetes,6,KILOGRAMO NETO,KN,true
03041190,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03041211,Filetes,Filetes,6,KILOGRAMO NETO,KN,true
03041219,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03041290,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03041910,Tiburón (marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),Tiburón (marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),6,KILOGRAMO NETO,KN,true
03041921,Filetes,Filetes,6,KILOGRAMO NETO,KN,true
03041929,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03041931,Filetes de merluza común (Merluccius gayi gayi),Filetes de merluza común (Merluccius gayi gayi),6,KILOGRAMO NETO,KN,true
03041932,Filetes de merluza del sur (Merluccius australis),Filetes de merluza del sur (Merluccius australis),6,KILOGRAMO NETO,KN,true
03041939,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03041941,Filetes de salmones del Pacífico,Filetes de salmones del Pacífico,6,KILOGRAMO NETO,KN,true
03041942,Filetes de salmones del Atlántico y salmones del Danubio,Filetes de salmones del Atlántico y salmones del Danubio,6,KILOGRAMO NETO,KN,true
03041949,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03041951,Filetes,Filetes,6,KILOGRAMO NETO,KN,true
03041959,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03041961,Filetes de sardina (Sardinops sagax),Filetes de sardina (Sardinops sagax),6,KILOGRAMO NETO,KN,true
03041962,Filetes de sardina común (Clupea bentincki),Filetes de sardina común (Clupea bentincki),6,KILOGRAMO NETO,KN,true
03041963,Filetes de jurel (Trachurus murphyi),Filetes de jurel (Trachurus murphyi),6,KILOGRAMO NETO,KN,true
03041964,Filetes de caballa (Scomber japonicus peruana),Filetes de caballa (Scomber japonicus peruana),6,KILOGRAMO NETO,KN,true
03041969,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03041970,Alfonsino (Beryx splendens),Alfonsino (Beryx splendens),6,KILOGRAMO NETO,KN,true
03041991,Filetes de merluza de cola (Macruronus magellanicus),Filetes de merluza de cola (Macruronus magellanicus),6,KILOGRAMO NETO,KN,true
03041992,Filetes de merluza de tres aletas (Micromesistius australis),Filetes de merluza de tres aletas (Micromesistius australis),6,KILOGRAMO NETO,KN,true
03041999,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03042100,Peces espada (Xiphias gladius),Peces espada (Xiphias gladius),6,KILOGRAMO NETO,KN,true
03042210,Bacalao de profundidad (Dissostichus eleginoides),Bacalao de profundidad (Dissostichus eleginoides),6,KILOGRAMO NETO,KN,true
03042290,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03042910,Tiburón (Marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),Tiburón (Marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),6,KILOGRAMO NETO,KN,true
03042920,Bacalao de Juan Fernández (Polyprion oxygeneios),Bacalao de Juan Fernández (Polyprion oxygeneios),6,KILOGRAMO NETO,KN,true
03042931,Merluza común (Merluccius gayi gayi),Merluza común (Merluccius gayi gayi),6,KILOGRAMO NETO,KN,true
03042932,Merluza del sur (Merluccius australis),Merluza del sur (Merluccius australis),6,KILOGRAMO NETO,KN,true
03042939,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03042941,Salmones del Pacífico,Salmones del Pacífico,6,KILOGRAMO NETO,KN,true
03042942,Salmones del Atlántico y salmones del Danubio,Salmones del Atlántico y salmones del Danubio,6,KILOGRAMO NETO,KN,true
03042950,"Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynch","Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster)",6,KILOGRAMO NETO,KN,true
03042961,Sardina (Sardinops sagax),Sardina (Sardinops sagax),6,KILOGRAMO NETO,KN,true
03042962,Sardina común (Clupea bentincki),Sardina común (Clupea bentincki),6,KILOGRAMO NETO,KN,true
03042963,Jurel (Trachurus murphyi),Jurel (Trachurus murphyi),6,KILOGRAMO NETO,KN,true
03042964,Caballa (Scomber japonicus peruana),Caballa (Scomber japonicus peruana),6,KILOGRAMO NETO,KN,true
03042969,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03042970,Congrio (Genypterus chilensis) (Genypterus blacodes) (Genypterus maculatus),Congrio (Genypterus chilensis) (Genypterus blacodes) (Genypterus maculatus),6,KILOGRAMO NETO,KN,true
03042991,Merluza de cola (Macruronus magellanicus),Merluza de cola (Macruronus magellanicus),6,KILOGRAMO NETO,KN,true
03042992,Merluza de tres aletas (Micromesistius australis),Merluza de tres aletas (Micromesistius australis),6,KILOGRAMO NETO,KN,true
03042993,Alfonsino (Beryx splendens),Alfonsino (Beryx splendens),6,KILOGRAMO NETO,KN,true
03042994,Besugo (Epigonus crassicaudus),Besugo (Epigonus crassicaudus),6,KILOGRAMO NETO,KN,true
03042995,Mahi-mahi (Coryphaena hippurus),Mahi-mahi (Coryphaena hippurus),6,KILOGRAMO NETO,KN,true
03042999,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03049100,Peces espada (Xiphias gladius),Peces espada (Xiphias gladius),6,KILOGRAMO NETO,KN,true
03049211,Trozos,Trozos,6,KILOGRAMO NETO,KN,true
03049212,Cocochas,Cocochas,6,KILOGRAMO NETO,KN,true
03049219,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03049290,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
03049910,Tiburón (marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),Tiburón (marrajo) (Isurus oxyrinchus) y azulejo (Prionace glauca),6,KILOGRAMO NETO,KN,true
03049921,Trozos,Trozos,6,KILOGRAMO NETO,KN,true
03049922,Cocochas,Cocochas,6,KILOGRAMO NETO,KN,true
03049929,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
03049931,Surimi de merluza común (Merluccius gayi gayi),Surimi de merluza común (Merluccius gayi gayi),6,KILOGRAMO NETO,KN,true
03049932,Trozos,Trozos,6,KILOGRAMO NETO,KN,true
